customer_id,customer_name,email,city,state,customer_segment
C017144,Oluwaseun Okafor,customer017144@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017145,Oluwaseun Okafor,customer017145@quickmart.example,Onitsha,Anambra,Mass Market
C017146,Ada Akinyemi,customer017146@quickmart.example,Ado-Ekiti,Ekiti,Premium
C017147,Ngozi Eze,customer017147@quickmart.example,Akure,Ondo,Mass Market
C017148,Chinedu Usman,customer017148@quickmart.example,Enugu,Enugu,Mass Market
C017149,Tunde Adeyemi,customer017149@quickmart.example,Kano,Kano,Mass Market
C017150,Oluwaseun Okafor,customer017150@quickmart.example,Port Harcourt,Rivers,Business
C017151,Grace Danladi,customer017151@quickmart.example,Onitsha,Anambra,Mass Market
C017152,Musa Bello,customer017152@quickmart.example,Maiduguri,Borno,Mass Market
C017153,Hauwa Nwosu,customer017153@quickmart.example,Ibadan,Oyo,Mass Market
C017154,Amina Eze,customer017154@quickmart.example,Ikeja,Lagos,Mass Market
C017155,Michael Mohammed,customer017155@quickmart.example,Benin City,Edo,Premium
C017156,Samuel Bello,customer017156@quickmart.example,Jos,Plateau,Premium
C017157,Fatima Adebayo,customer017157@quickmart.example,Osogbo,Osun,Premium
C017158,Michael Yusuf,customer017158@quickmart.example,Abuja,FCT,Mass Market
C017159,Amina Mohammed,customer017159@quickmart.example,Lekki,Lagos,Business
C017160,Mary Mohammed,customer017160@quickmart.example,Lekki,Lagos,Mass Market
C017161,Tunde Okoro,customer017161@quickmart.example,Akure,Ondo,Mass Market
C017162,Esther Ogunleye,customer017162@quickmart.example,Onitsha,Anambra,Mass Market
C017163,David Usman,customer017163@quickmart.example,Maiduguri,Borno,Mass Market
C017164,Blessing Garba,customer017164@quickmart.example,Abuja,FCT,Mass Market
C017165,Fatima Sani,customer017165@quickmart.example,Ikeja,Lagos,Mass Market
C017166,Musa Adebayo,customer017166@quickmart.example,Benin City,Edo,Premium
C017167,Fatima Eze,customer017167@quickmart.example,Ibadan,Oyo,Mass Market
C017168,Amina Akinyemi,customer017168@quickmart.example,Lekki,Lagos,Business
C017169,Musa Ibrahim,customer017169@quickmart.example,Akure,Ondo,Premium
C017170,Emeka Nwosu,customer017170@quickmart.example,Kaduna,Kaduna,Mass Market
C017171,Esther Bello,customer017171@quickmart.example,Ikeja,Lagos,Mass Market
C017172,Blessing Ibrahim,customer017172@quickmart.example,Abeokuta,Ogun,Premium
C017173,Ngozi Okoro,customer017173@quickmart.example,Kaduna,Kaduna,Mass Market
C017174,Mary Mohammed,customer017174@quickmart.example,Akure,Ondo,Mass Market
C017175,Grace Usman,customer017175@quickmart.example,Onitsha,Anambra,Mass Market
C017176,Chinedu Adebayo,customer017176@quickmart.example,Port Harcourt,Rivers,Premium
C017177,Esther Yusuf,customer017177@quickmart.example,Enugu,Enugu,Mass Market
C017178,Ngozi Danladi,customer017178@quickmart.example,Calabar,Cross River,Mass Market
C017179,Kelechi Okoro,customer017179@quickmart.example,Ibadan,Oyo,Premium
C017180,Michael Ogunleye,customer017180@quickmart.example,Benin City,Edo,Business
C017181,Amina Nwosu,customer017181@quickmart.example,Kaduna,Kaduna,Premium
C017182,Musa Akinyemi,customer017182@quickmart.example,Lagos,Lagos,Mass Market
C017183,Esther Usman,customer017183@quickmart.example,Enugu,Enugu,Premium
C017184,Daniel Danladi,customer017184@quickmart.example,Ilorin,Kwara,Mass Market
C017185,Blessing Adeyemi,customer017185@quickmart.example,Ilorin,Kwara,Mass Market
C017186,Emeka Mohammed,customer017186@quickmart.example,Lagos,Lagos,Mass Market
C017187,Ibrahim Yusuf,customer017187@quickmart.example,Kaduna,Kaduna,Business
C017188,Tunde Garba,customer017188@quickmart.example,Kaduna,Kaduna,Mass Market
C017189,Grace Musa,customer017189@quickmart.example,Ibadan,Oyo,Mass Market
C017190,Daniel Lawal,customer017190@quickmart.example,Port Harcourt,Rivers,Mass Market
C017191,Fatima Musa,customer017191@quickmart.example,Port Harcourt,Rivers,Mass Market
C017192,Peter Okafor,customer017192@quickmart.example,Calabar,Cross River,Premium
C017193,Kelechi Bello,customer017193@quickmart.example,Calabar,Cross River,Mass Market
C017194,Hauwa Danladi,customer017194@quickmart.example,Akure,Ondo,Mass Market
C017195,Ada Adebayo,customer017195@quickmart.example,Jos,Plateau,Business
C017196,Hauwa Sani,customer017196@quickmart.example,Abeokuta,Ogun,Premium
C017197,Hauwa Adebayo,customer017197@quickmart.example,Port Harcourt,Rivers,Business
C017198,Chinedu Akinyemi,customer017198@quickmart.example,Ilorin,Kwara,Mass Market
C017199,Daniel Akinyemi,customer017199@quickmart.example,Kano,Kano,Business
C017200,Chinedu Nwosu,customer017200@quickmart.example,Benin City,Edo,Mass Market
C017201,Emeka Usman,customer017201@quickmart.example,Osogbo,Osun,Mass Market
C017202,Musa Bello,customer017202@quickmart.example,Calabar,Cross River,Mass Market
C017203,Peter Danladi,customer017203@quickmart.example,Onitsha,Anambra,Business
C017204,Daniel Ogunleye,customer017204@quickmart.example,Osogbo,Osun,Mass Market
C017205,Grace Ogunleye,customer017205@quickmart.example,Lagos,Lagos,Business
C017206,Fatima Musa,customer017206@quickmart.example,Port Harcourt,Rivers,Business
C017207,Ibrahim Akinyemi,customer017207@quickmart.example,Abuja,FCT,Business
C017208,Kelechi Musa,customer017208@quickmart.example,Abuja,FCT,Mass Market
C017209,Tunde Akinyemi,customer017209@quickmart.example,Calabar,Cross River,Mass Market
C017210,Hauwa Garba,customer017210@quickmart.example,Calabar,Cross River,Mass Market
C017211,Hauwa Yusuf,customer017211@quickmart.example,Benin City,Edo,Mass Market
C017212,Chinedu Adeyemi,customer017212@quickmart.example,Port Harcourt,Rivers,Mass Market
C017213,Kelechi Garba,customer017213@quickmart.example,Enugu,Enugu,Mass Market
C017214,Grace Danladi,customer017214@quickmart.example,Akure,Ondo,Premium
C017215,Amina Eze,customer017215@quickmart.example,Lagos,Lagos,Business
C017216,Sarah Ogunleye,customer017216@quickmart.example,Enugu,Enugu,Mass Market
C017217,Hauwa Bello,customer017217@quickmart.example,Ikeja,Lagos,Mass Market
C017218,Samuel Sani,customer017218@quickmart.example,Osogbo,Osun,Mass Market
C017219,Emeka Nwosu,customer017219@quickmart.example,Abeokuta,Ogun,Business
C017220,John Adebayo,customer017220@quickmart.example,Lagos,Lagos,Mass Market
C017221,Samuel Garba,customer017221@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017222,Mary Okafor,customer017222@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017223,John Nwosu,customer017223@quickmart.example,Osogbo,Osun,Premium
C017224,Sarah Lawal,customer017224@quickmart.example,Kano,Kano,Mass Market
C017225,Yusuf Abdullahi,customer017225@quickmart.example,Abuja,FCT,Business
C017226,Hauwa Ibrahim,customer017226@quickmart.example,Ilorin,Kwara,Business
C017227,Emeka Abdullahi,customer017227@quickmart.example,Osogbo,Osun,Premium
C017228,Daniel Balogun,customer017228@quickmart.example,Osogbo,Osun,Mass Market
C017229,Michael Balogun,customer017229@quickmart.example,Kaduna,Kaduna,Business
C017230,David Lawal,customer017230@quickmart.example,Ilorin,Kwara,Mass Market
C017231,Oluwaseun Musa,customer017231@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017232,Michael Abdullahi,customer017232@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017233,Sarah Usman,customer017233@quickmart.example,Onitsha,Anambra,Premium
C017234,Esther Sani,customer017234@quickmart.example,Ibadan,Oyo,Mass Market
C017235,Blessing Ogunleye,customer017235@quickmart.example,Onitsha,Anambra,Mass Market
C017236,Yusuf Ibrahim,customer017236@quickmart.example,Ibadan,Oyo,Business
C017237,Ada Okoro,customer017237@quickmart.example,Benin City,Edo,Mass Market
C017238,John Abdullahi,customer017238@quickmart.example,Enugu,Enugu,Mass Market
C017239,Emeka Yusuf,customer017239@quickmart.example,Lagos,Lagos,Business
C017240,Sarah Yusuf,customer017240@quickmart.example,Jos,Plateau,Premium
C017241,David Abdullahi,customer017241@quickmart.example,Kano,Kano,Mass Market
C017242,Oluwaseun Adeyemi,customer017242@quickmart.example,Lekki,Lagos,Mass Market
C017243,John Abdullahi,customer017243@quickmart.example,Onitsha,Anambra,Mass Market
C017244,Michael Adebayo,customer017244@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017245,Mary Garba,customer017245@quickmart.example,Akure,Ondo,Mass Market
C017246,John Mohammed,customer017246@quickmart.example,Ilorin,Kwara,Mass Market
C017247,Hauwa Ogunleye,customer017247@quickmart.example,Ibadan,Oyo,Mass Market
C017248,Hauwa Sani,customer017248@quickmart.example,Ikeja,Lagos,Mass Market
C017249,Yusuf Danladi,customer017249@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017250,Ibrahim Okoro,customer017250@quickmart.example,Lagos,Lagos,Mass Market
C017251,Ada Adeyemi,customer017251@quickmart.example,Kaduna,Kaduna,Mass Market
C017252,Daniel Usman,customer017252@quickmart.example,Kaduna,Kaduna,Mass Market
C017253,Emeka Eze,customer017253@quickmart.example,Ibadan,Oyo,Premium
C017254,Fatima Yusuf,customer017254@quickmart.example,Onitsha,Anambra,Business
C017255,Michael Danladi,customer017255@quickmart.example,Calabar,Cross River,Mass Market
C017256,Zainab Mohammed,customer017256@quickmart.example,Akure,Ondo,Mass Market
C017257,Samuel Balogun,customer017257@quickmart.example,Benin City,Edo,Premium
C017258,Chinedu Ogunleye,customer017258@quickmart.example,Jos,Plateau,Mass Market
C017259,Ada Okafor,customer017259@quickmart.example,Abeokuta,Ogun,Mass Market
C017260,Emeka Adeyemi,customer017260@quickmart.example,Ikeja,Lagos,Premium
C017261,Grace Eze,customer017261@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017262,Ngozi Usman,customer017262@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017263,Ibrahim Ibrahim,customer017263@quickmart.example,Maiduguri,Borno,Mass Market
C017264,Ngozi Ogunleye,customer017264@quickmart.example,Lekki,Lagos,Mass Market
C017265,Blessing Mohammed,customer017265@quickmart.example,Jos,Plateau,Mass Market
C017266,Amina Ibrahim,customer017266@quickmart.example,Onitsha,Anambra,Mass Market
C017267,Oluwaseun Sani,customer017267@quickmart.example,Akure,Ondo,Mass Market
C017268,Michael Balogun,customer017268@quickmart.example,Jos,Plateau,Mass Market
C017269,Tunde Akinyemi,customer017269@quickmart.example,Lekki,Lagos,Mass Market
C017270,David Yusuf,customer017270@quickmart.example,Osogbo,Osun,Mass Market
C017271,Daniel Usman,customer017271@quickmart.example,Ikeja,Lagos,Mass Market
C017272,Tunde Mohammed,customer017272@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017273,Hauwa Nwosu,customer017273@quickmart.example,Kaduna,Kaduna,Premium
C017274,Samuel Bello,customer017274@quickmart.example,Lagos,Lagos,Mass Market
C017275,Sarah Bello,customer017275@quickmart.example,Port Harcourt,Rivers,Premium
C017276,Blessing Okoro,customer017276@quickmart.example,Kaduna,Kaduna,Business
C017277,Amina Balogun,customer017277@quickmart.example,Jos,Plateau,Mass Market
C017278,Musa Bello,customer017278@quickmart.example,Ibadan,Oyo,Mass Market
C017279,John Ogunleye,customer017279@quickmart.example,Ilorin,Kwara,Mass Market
C017280,Amina Danladi,customer017280@quickmart.example,Abuja,FCT,Premium
C017281,Mary Adeyemi,customer017281@quickmart.example,Ibadan,Oyo,Business
C017282,Fatima Ogunleye,customer017282@quickmart.example,Kaduna,Kaduna,Mass Market
C017283,Ngozi Usman,customer017283@quickmart.example,Ibadan,Oyo,Business
C017284,Kelechi Okoro,customer017284@quickmart.example,Port Harcourt,Rivers,Premium
C017285,Grace Eze,customer017285@quickmart.example,Port Harcourt,Rivers,Mass Market
C017286,Daniel Okoro,customer017286@quickmart.example,Calabar,Cross River,Business
C017287,John Garba,customer017287@quickmart.example,Maiduguri,Borno,Mass Market
C017288,Fatima Ogunleye,customer017288@quickmart.example,Ikeja,Lagos,Mass Market
C017289,Grace Yusuf,customer017289@quickmart.example,Lagos,Lagos,Premium
C017290,Ibrahim Usman,customer017290@quickmart.example,Jos,Plateau,Premium
C017291,Kelechi Adebayo,customer017291@quickmart.example,Ikeja,Lagos,Mass Market
C017292,Blessing Okafor,customer017292@quickmart.example,Akure,Ondo,Mass Market
C017293,Michael Yusuf,customer017293@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017294,Yusuf Okafor,customer017294@quickmart.example,Jos,Plateau,Mass Market
C017295,Mary Yusuf,customer017295@quickmart.example,Maiduguri,Borno,Mass Market
C017296,Samuel Eze,customer017296@quickmart.example,Port Harcourt,Rivers,Mass Market
C017297,Chinedu Garba,customer017297@quickmart.example,Port Harcourt,Rivers,Mass Market
C017298,Tunde Balogun,customer017298@quickmart.example,Calabar,Cross River,Mass Market
C017299,Amina Adeyemi,customer017299@quickmart.example,Enugu,Enugu,Mass Market
C017300,Hauwa Adeyemi,customer017300@quickmart.example,Uyo,Akwa Ibom,Premium
C017301,Fatima Balogun,customer017301@quickmart.example,Abeokuta,Ogun,Premium
C017302,Ibrahim Mohammed,customer017302@quickmart.example,Port Harcourt,Rivers,Mass Market
C017303,Michael Adeyemi,customer017303@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017304,Oluwaseun Danladi,customer017304@quickmart.example,Maiduguri,Borno,Mass Market
C017305,Emeka Abdullahi,customer017305@quickmart.example,Ibadan,Oyo,Mass Market
C017306,Kelechi Akinyemi,customer017306@quickmart.example,Lagos,Lagos,Premium
C017307,Chinedu Bello,customer017307@quickmart.example,Enugu,Enugu,Mass Market
C017308,David Abdullahi,customer017308@quickmart.example,Ikeja,Lagos,Mass Market
C017309,Grace Mohammed,customer017309@quickmart.example,Ilorin,Kwara,Premium
C017310,Ibrahim Mohammed,customer017310@quickmart.example,Jos,Plateau,Mass Market
C017311,Fatima Balogun,customer017311@quickmart.example,Ado-Ekiti,Ekiti,Business
C017312,Grace Musa,customer017312@quickmart.example,Ibadan,Oyo,Business
C017313,Mary Adebayo,customer017313@quickmart.example,Lagos,Lagos,Mass Market
C017314,John Adebayo,customer017314@quickmart.example,Abeokuta,Ogun,Premium
C017315,Hauwa Ogunleye,customer017315@quickmart.example,Ikeja,Lagos,Business
C017316,Ngozi Okoro,customer017316@quickmart.example,Ibadan,Oyo,Business
C017317,Amina Sani,customer017317@quickmart.example,Calabar,Cross River,Mass Market
C017318,Esther Danladi,customer017318@quickmart.example,Ilorin,Kwara,Mass Market
C017319,Emeka Adebayo,customer017319@quickmart.example,Onitsha,Anambra,Mass Market
C017320,Chinedu Abdullahi,customer017320@quickmart.example,Jos,Plateau,Mass Market
C017321,Fatima Bello,customer017321@quickmart.example,Abeokuta,Ogun,Mass Market
C017322,Samuel Abdullahi,customer017322@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017323,Blessing Ibrahim,customer017323@quickmart.example,Akure,Ondo,Mass Market
C017324,Samuel Eze,customer017324@quickmart.example,Abuja,FCT,Mass Market
C017325,Oluwaseun Garba,customer017325@quickmart.example,Akure,Ondo,Mass Market
C017326,Kelechi Ogunleye,customer017326@quickmart.example,Onitsha,Anambra,Mass Market
C017327,Ibrahim Nwosu,customer017327@quickmart.example,Kano,Kano,Mass Market
C017328,Oluwaseun Okafor,customer017328@quickmart.example,Abeokuta,Ogun,Mass Market
C017329,Emeka Okoro,customer017329@quickmart.example,Enugu,Enugu,Mass Market
C017330,Daniel Bello,customer017330@quickmart.example,Lagos,Lagos,Mass Market
C017331,Ngozi Adeyemi,customer017331@quickmart.example,Kano,Kano,Mass Market
C017332,Hauwa Ogunleye,customer017332@quickmart.example,Ilorin,Kwara,Mass Market
C017333,Chinedu Nwosu,customer017333@quickmart.example,Benin City,Edo,Mass Market
C017334,Tunde Abdullahi,customer017334@quickmart.example,Lekki,Lagos,Mass Market
C017335,Ngozi Musa,customer017335@quickmart.example,Ibadan,Oyo,Mass Market
C017336,Yusuf Usman,customer017336@quickmart.example,Ilorin,Kwara,Mass Market
C017337,Fatima Usman,customer017337@quickmart.example,Ado-Ekiti,Ekiti,Business
C017338,Esther Yusuf,customer017338@quickmart.example,Ilorin,Kwara,Premium
C017339,Samuel Abdullahi,customer017339@quickmart.example,Ibadan,Oyo,Business
C017340,Zainab Mohammed,customer017340@quickmart.example,Ilorin,Kwara,Mass Market
C017341,David Nwosu,customer017341@quickmart.example,Abuja,FCT,Mass Market
C017342,Daniel Ogunleye,customer017342@quickmart.example,Enugu,Enugu,Premium
C017343,Amina Musa,customer017343@quickmart.example,Enugu,Enugu,Mass Market
C017344,Ibrahim Usman,customer017344@quickmart.example,Akure,Ondo,Mass Market
C017345,Michael Okoro,customer017345@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017346,Kelechi Musa,customer017346@quickmart.example,Ikeja,Lagos,Mass Market
C017347,Tunde Garba,customer017347@quickmart.example,Lagos,Lagos,Premium
C017348,John Akinyemi,customer017348@quickmart.example,Osogbo,Osun,Mass Market
C017349,Blessing Mohammed,customer017349@quickmart.example,Kano,Kano,Mass Market
C017350,Mary Adeyemi,customer017350@quickmart.example,Ikeja,Lagos,Mass Market
C017351,Tunde Nwosu,customer017351@quickmart.example,Ibadan,Oyo,Mass Market
C017352,Sarah Okoro,customer017352@quickmart.example,Benin City,Edo,Mass Market
C017353,Amina Adebayo,customer017353@quickmart.example,Akure,Ondo,Mass Market
C017354,Peter Bello,customer017354@quickmart.example,Osogbo,Osun,Mass Market
C017355,Grace Adebayo,customer017355@quickmart.example,Ilorin,Kwara,Mass Market
C017356,Hauwa Usman,customer017356@quickmart.example,Abuja,FCT,Mass Market
C017357,Ada Lawal,customer017357@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017358,Peter Adeyemi,customer017358@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017359,Hauwa Lawal,customer017359@quickmart.example,Jos,Plateau,Mass Market
C017360,Yusuf Usman,customer017360@quickmart.example,Enugu,Enugu,Mass Market
C017361,John Musa,customer017361@quickmart.example,Benin City,Edo,Premium
C017362,Mary Lawal,customer017362@quickmart.example,Akure,Ondo,Mass Market
C017363,Blessing Abdullahi,customer017363@quickmart.example,Onitsha,Anambra,Mass Market
C017364,Michael Adeyemi,customer017364@quickmart.example,Lagos,Lagos,Mass Market
C017365,Michael Ogunleye,customer017365@quickmart.example,Akure,Ondo,Mass Market
C017366,Peter Yusuf,customer017366@quickmart.example,Enugu,Enugu,Mass Market
C017367,Fatima Nwosu,customer017367@quickmart.example,Jos,Plateau,Premium
C017368,Emeka Bello,customer017368@quickmart.example,Ibadan,Oyo,Mass Market
C017369,Tunde Musa,customer017369@quickmart.example,Ilorin,Kwara,Mass Market
C017370,Samuel Mohammed,customer017370@quickmart.example,Lagos,Lagos,Mass Market
C017371,Sarah Ibrahim,customer017371@quickmart.example,Ibadan,Oyo,Mass Market
C017372,Mary Ibrahim,customer017372@quickmart.example,Ilorin,Kwara,Mass Market
C017373,Chinedu Ogunleye,customer017373@quickmart.example,Abuja,FCT,Business
C017374,Peter Yusuf,customer017374@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017375,Peter Lawal,customer017375@quickmart.example,Abuja,FCT,Mass Market
C017376,Samuel Akinyemi,customer017376@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017377,John Bello,customer017377@quickmart.example,Ilorin,Kwara,Mass Market
C017378,Amina Sani,customer017378@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017379,David Lawal,customer017379@quickmart.example,Uyo,Akwa Ibom,Business
C017380,Ada Yusuf,customer017380@quickmart.example,Calabar,Cross River,Mass Market
C017381,Peter Mohammed,customer017381@quickmart.example,Kaduna,Kaduna,Business
C017382,Ngozi Okoro,customer017382@quickmart.example,Benin City,Edo,Mass Market
C017383,Esther Usman,customer017383@quickmart.example,Ikeja,Lagos,Mass Market
C017384,Ibrahim Nwosu,customer017384@quickmart.example,Kano,Kano,Premium
C017385,John Eze,customer017385@quickmart.example,Benin City,Edo,Mass Market
C017386,Amina Ibrahim,customer017386@quickmart.example,Calabar,Cross River,Mass Market
C017387,Hauwa Mohammed,customer017387@quickmart.example,Osogbo,Osun,Mass Market
C017388,Amina Sani,customer017388@quickmart.example,Ilorin,Kwara,Mass Market
C017389,David Adeyemi,customer017389@quickmart.example,Lekki,Lagos,Mass Market
C017390,Peter Abdullahi,customer017390@quickmart.example,Abeokuta,Ogun,Mass Market
C017391,Esther Usman,customer017391@quickmart.example,Port Harcourt,Rivers,Mass Market
C017392,Ngozi Sani,customer017392@quickmart.example,Jos,Plateau,Mass Market
C017393,Grace Okoro,customer017393@quickmart.example,Osogbo,Osun,Business
C017394,Mary Abdullahi,customer017394@quickmart.example,Ibadan,Oyo,Business
C017395,Tunde Danladi,customer017395@quickmart.example,Enugu,Enugu,Mass Market
C017396,Ibrahim Usman,customer017396@quickmart.example,Calabar,Cross River,Premium
C017397,Musa Eze,customer017397@quickmart.example,Jos,Plateau,Mass Market
C017398,John Balogun,customer017398@quickmart.example,Abeokuta,Ogun,Mass Market
C017399,Grace Danladi,customer017399@quickmart.example,Lekki,Lagos,Premium
C017400,David Balogun,customer017400@quickmart.example,Onitsha,Anambra,Mass Market
C017401,Chinedu Okoro,customer017401@quickmart.example,Onitsha,Anambra,Premium
C017402,Samuel Bello,customer017402@quickmart.example,Uyo,Akwa Ibom,Mass Market
C017403,Grace Musa,customer017403@quickmart.example,Ado-Ekiti,Ekiti,Premium
C017404,Musa Adeyemi,customer017404@quickmart.example,Maiduguri,Borno,Mass Market
C017405,Ngozi Ibrahim,customer017405@quickmart.example,Ibadan,Oyo,Mass Market
C017406,Grace Yusuf,customer017406@quickmart.example,Jos,Plateau,Mass Market
C017407,Yusuf Danladi,customer017407@quickmart.example,Kano,Kano,Mass Market
C017408,Ibrahim Mohammed,customer017408@quickmart.example,Akure,Ondo,Premium
C017409,Ibrahim Ogunleye,customer017409@quickmart.example,Lekki,Lagos,Premium
C017410,Tunde Okoro,customer017410@quickmart.example,Ilorin,Kwara,Mass Market
C017411,Mary Lawal,customer017411@quickmart.example,Kano,Kano,Mass Market
C017412,Chinedu Mohammed,customer017412@quickmart.example,Lagos,Lagos,Mass Market
C017413,Esther Okafor,customer017413@quickmart.example,Enugu,Enugu,Mass Market
C017414,Mary Abdullahi,customer017414@quickmart.example,Kaduna,Kaduna,Mass Market
C017415,Esther Nwosu,customer017415@quickmart.example,Ilorin,Kwara,Mass Market
C017416,Amina Nwosu,customer017416@quickmart.example,Kaduna,Kaduna,Premium
C017417,Michael Sani,customer017417@quickmart.example,Ibadan,Oyo,Mass Market
C017418,Amina Garba,customer017418@quickmart.example,Lekki,Lagos,Mass Market
C017419,John Nwosu,customer017419@quickmart.example,Ibadan,Oyo,Premium
C017420,Ibrahim Okafor,customer017420@quickmart.example,Jos,Plateau,Mass Market
C017421,Michael Usman,customer017421@quickmart.example,Abuja,FCT,Mass Market
C017422,Yusuf Nwosu,customer017422@quickmart.example,Lekki,Lagos,Mass Market
C017423,Tunde Abdullahi,customer017423@quickmart.example,Kano,Kano,Business
C017424,Mary Abdullahi,customer017424@quickmart.example,Ado-Ekiti,Ekiti,Premium
C017425,Blessing Danladi,customer017425@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C017426,Peter Adebayo,customer017426@quickmart.example,Kaduna,Kaduna,Premium
C017427,David Adeyemi,customer017427@quickmart.example,Port Harcourt,Rivers,Mass Market
C017428,Yusuf Adeyemi,customer017428@quickmart.example,Ibadan,Oyo,Premium
C017429,Blessing Abdullahi,customer017429@quickmart.example,Jos,Plateau,Premium
C017430,Amina Balogun,customer017430@quickmart.example,Onitsha,Anambra,Mass Market
C017431,Yusuf Sani,customer017431@quickmart.example,Lagos,Lagos,Mass Market
C017432,Amina Garba,customer017432@quickmart.example,Akure,Ondo,Mass Market
C017433,Blessing Abdullahi,customer017433@quickmart.example,Osogbo,Osun,Premium
C017434,John Abdullahi,customer017434@quickmart.example,Osogbo,Osun,Mass Market
C017435,Esther Ogunleye,customer017435@quickmart.example,Abeokuta,Ogun,Mass Market
C017436,Daniel Yusuf,customer017436@quickmart.example,Akure,Ondo,Business
C017437,David Mohammed,customer017437@quickmart.example,Lekki,Lagos,Mass Market
C017438,Musa Yusuf,customer017438@quickmart.example,Akure,Ondo,Mass Market
C017439,Kelechi Okafor,customer017439@quickmart.example,Lekki,Lagos,Mass Market
C017440,Amina Ogunleye,customer017440@quickmart.example,Kano,Kano,Business
C017441,Tunde Ogunleye,customer017441@quickmart.example,Osogbo,Osun,Premium
C017442,Ada Okafor,customer017442@quickmart.example,Port Harcourt,Rivers,Premium
C017443,Fatima Ibrahim,customer017443@quickmart.example,Abeokuta,Ogun,Mass Market
C017444,Ngozi Adebayo,customer017444@quickmart.example,Kaduna,Kaduna,Mass Market
C017445,Ada Sani,customer017445@quickmart.example,Kano,Kano,Mass Market
C017446,Sarah Musa,customer017446@quickmart.example,Osogbo,Osun,Premium
C017447,Fatima Adebayo,customer017447@quickmart.example,Jos,Plateau,Mass Market
C017448,Sarah Danladi,customer017448@quickmart.example,Ikeja,Lagos,Mass Market
C017449,Hauwa Bello,customer017449@quickmart.example,Ibadan,Oyo,Mass Market
C017450,Ngozi Usman,customer017450@quickmart.example,Enugu,Enugu,Premium
C017451,Tunde Mohammed,customer017451@quickmart.example,Lagos,Lagos,Mass Market
C017452,Oluwaseun Okafor,customer017452@quickmart.example,Abeokuta,Ogun,Mass Market
C017453,Emeka Ogunleye,customer017453@quickmart.example,Onitsha,Anambra,Mass Market
C017454,Kelechi Mohammed,customer017454@quickmart.example,Akure,Ondo,Premium
C017455,Hauwa Adebayo,customer017455@quickmart.example,Ikeja,Lagos,Mass Market
C017456,Ibrahim Adebayo,customer017456@quickmart.example,Kano,Kano,Mass Market
C017457,David Garba,customer017457@quickmart.example,Kaduna,Kaduna,Mass Market
C017458,Mary Adeyemi,customer017458@quickmart.example,Akure,Ondo,Premium
C017459,Oluwaseun Okoro,customer017459@quickmart.example,Calabar,Cross River,Business
C017460,Blessing Ibrahim,customer017460@quickmart.example,Osogbo,Osun,Mass Market
C017461,David Eze,customer017461@quickmart.example,Onitsha,Anambra,Mass Market
C017462,Grace Bello,customer017462@quickmart.example,Ibadan,Oyo,Premium
C017463,Amina Akinyemi,customer017463@quickmart.example,Osogbo,Osun,Mass Market
C017464,Musa Abdullahi,customer017464@quickmart.example,Calabar,Cross River,Mass Market
C017465,Esther Usman,customer017465@quickmart.example,Ilorin,Kwara,Mass Market
C017466,Blessing Ibrahim,customer017466@quickmart.example,Kano,Kano,Premium
C017467,Sarah Adeyemi,customer017467@quickmart.example,Calabar,Cross River,Premium
C017468,Ngozi Ogunleye,customer017468@quickmart.example,Jos,Plateau,Mass Market
C017469,Oluwaseun Mohammed,customer017469@quickmart.example,Kano,Kano,Mass Market
C017470,Peter Sani,customer017470@quickmart.example,Abuja,FCT,Business
C017471,Daniel Danladi,customer017471@quickmart.example,Ilorin,Kwara,Mass Market
C017472,Samuel Mohammed,customer017472@quickmart.example,Onitsha,Anambra,Mass Market
C017473,Sarah Yusuf,customer017473@quickmart.example,Abeokuta,Ogun,Business
C017474,Musa Eze,customer017474@quickmart.example,Kano,Kano,Premium
C017475,Sarah Bello,customer017475@quickmart.example,Abeokuta,Ogun,Mass Market
C017476,Ibrahim Sani,customer017476@quickmart.example,Uyo,Akwa Ibom,Premium
C017477,Amina Lawal,customer017477@quickmart.example,Kano,Kano,Mass Market
C017478,Peter Ogunleye,customer017478@quickmart.example,Calabar,Cross River,Mass Market
C017479,Peter Yusuf,customer017479@quickmart.example,Abeokuta,Ogun,Mass Market
C017480,Michael Danladi,customer017480@quickmart.example,Kaduna,Kaduna,Premium
C017481,Chinedu Okafor,customer017481@quickmart.example,Lagos,Lagos,Mass Market
